text	label
Imposible saberlo no me han llegado. Pues la verdad es que estoy muy triste porque no me han llegado, no recomiendo comprar en este vendedor	0
Meno de un año y ya está dando problema. Como me ha pasado con otras pulseras Fitbit en el pasado parece que ya tiene problemas al recargarse y tendré que solicitar al servicio tecnico que la miren a ver que le pasa.	0
Cómodo y discreto. He tenido varios correctores de espalda, y al no ir cerrado en la zona del abdomen te permite llevarlo más tiempo y adaptarlo según necesidad.	0
Buen material. Buen mosquetón y ligero	1
Genial. Buen producto. Talla bien	1
Relación precio calidad buena. Relación precio calidad buena	0
100 % recomendable. 100% recomendable y atención exquisita del fabricante!	1
Muy contento con la compra. Muy contento con la compra	1
Un asalto me duro. Despue de usarlas una semana, se despego el gel de la plantilla. Una pena dinero tirado	0
Están bien.. Mosquetones para ocio, prácticos ( no aptos escalada). Bien presentados en una bolsa con cierre.	1
Relativamente bien para el precio que tiene. Después de probar unos meses, hago la valoración. El mechero es muy bonito estéticamente, como no puede ser de otra manera en zippo. A día de hoy, la pintura se está cayendo. También tuve que arreglar nada más llegar, la parte interior del mechero, donde va el queroseno, porque se subía solo hacia arriba y no se podía cerrar. No sé si este distribuidor compra zippos defectuosos a bajo coste o es que no.son originales. Aunque he de decir que si es una falsificación, está muy bien hecha.	0
Las bolsas laterales se han roto. El tamaño perfecto y la idea de poder desplegar las alforjas laterales fue una de las ideas por las que me decidí por esta bolsa, pero el primer día de uso se rompieron por un poco de peso. Son escasamente para llevar algo muy ligero	0
Talla enorme. Aceptable relación calidad precio el mono es igual q en las fotos pero las tallas no corresponden, la talla s es muy grande.	0
Buena en comodidad, Mala para el montaje. de diseño y comodidad un notable pero en cuanto a la cinta adhesiva que lleva incorporada, pesima, es mas juraria que ya estaba pasada y no se coge al manillar y has de mantener la tension hasta el final del montaje, el precio para la comodidad y diseño algo alto y si te viene con la cinta adhesiva pasada peor...	0
buen precio. Dura poco la batería.	1
fantástico. Perfecto por el precio que tiene	1
conforme por el momento. pedí el lote de 3 productos, short, cinturón y accesorio de brazos, lo demás funcionan y este no se que pasa que no hay manera de que haga contacto, llevo una semana de uso y lo demás funciona por el momento... a ver que pasa de aquí unos dias	1
Para el precio que tiene esta bien.. Pensé que no funcionaba. Pero deje apretado el botón de los masajeador y empezó a funcionar. Lo peor es que no vienen las instrucciones en español y no se donde buscarlas en Internet.	0
Solo caben bicis de carretera, no de mtb... Es para bicicletas de barbie. No cabe una rueda normal de mtb...	0
Bien. Tuve que modificarlo para adaptarlo al patinete xiaomi. Porque las cintas no agarraban bien pero por el resto hace su funcion	1
Útil y bonita pero algo pesada. La botella es muy bonita y cumple perfectamente con su función de mantener los líquidos a su temperatura. El agua fría se mantiene prácticamente todo el día. Única pega que le pongo es que pesa más que otras botellas que tenemos en casa de igual capacidad. Desconozco si es por tener una mayor protección al rayado o más propiedades aislantes pero la encuentro pesada para hacer ejercicio con ella en la mano.	1
Para el campo o para la ciudad, imprescindible para el llavero.. Aunque no he medido los decibelios del pitido, he comprobado que se escucha con nitidez a bastante distancia. Como no pesa nada, puedes llevarlo en el llavero y en caso de urgencia, te será de gran utilidad para dar un aviso, tanto en el campo (montaña) como en la ciudad. Como siempre, la casa Altus ofrece un producto de calidad a un precio ajustado.	1
Buena relación calidad/precio. Fácil de colocar, pero las bridas que se suministran son muy malas, se parten simplemente al apretarlas. Recomiendo antes de colocarlo dar un poco de forma al guardabarros con cuidado.	1
No comple. Para salidas muy cortas, a la hora de iniciar la marcha ya no protege, La talla corresponde	0
Perfecta. Tamaño algo pequeño, pero ideal para mi cabeza. Visera corta, como a mi me gusta. Buen material de algodón y muy buen precio. Se ajusta perfectamente. La recomiendo.	1
Finas pero útil. Son muy finas y pequeñas, no se las ve de gran calidad pero en general, calidad precio es un producto asequible.	0
botella. me parece muy practica para los niños, quizás el tamaño es demasiado grande pero bueno para excursiones están muy bien	1
MEDIDA PERFECTA. ME RESULTA MUY COMODA DE LLEVAR Y ADEMAS TIENE VARIOS COMPARTIMENTOS QUE VAN MUY BIEN . DE MEDIDA PERFECTA .	0
sensor manipulado. No pude ni probarlo la caja donde venia el sensor se veia manipulada el sensor tenia la pila puesta y activado, creo que la pila estaba sin carga y no se podia emparejar con ningún dispositivo. Opción de devolución de Amazon sin problema.	0
Uno de los mejores relojes, pero aun asi falla en ciertos puntos. Me parece que es un buen reloj, es uno de los mejores relojes para hacer deporte. Sus puntos fuertes: -muchos modos -la calidad del gps Sus puntos negativos: -no es nada intuitivo -los botones no me convencen nada -como todos, el sensor optico no va bien y es una tecnologia que dudo que vaya a ser compatible con el sudor por lo que siempre hay que usar la banda y el que diga que no, se engaña. Resumiendo a este tipo de relojes les queda mucho cumple en unas cuantas cosas pero en otras no. Hace falta tiempo. Por último, para gustos los colores pero es un diseño que también se puede mejorar.	0
Mochila para pequeñas escapadas de senderismo o baja montaña.. Es ligera, bonita, tiene buen precio y es adecuada para pequeñas escapadas.	1
Conchi Sánchez Torres. No me llegó 4dias tarde y las instrucciones en inglés las llevaban en español y no sé entendía nada de nada	0
Pulsera actividad GPS. Tiene muy buena calidad. Funciona correctamente . Los números se ven nítidos y claros. Es fácil de usar y además lleva una correa de repuesto. Yo estoy muy contenta con esta compra. Es tal y como está descrita o incluso mejor.	1
no he recibido el pedido. no he recibido el pedido tenia que llegar entre el 9 y el 19 de octubre	0
No me vale!!!!!. Para bici de montaña no salen casi ningún camino en el gps y además no me es compatible con mi móvil un hawuei smart.	0
Buen precio para buen calidad. Hay de todo que se necesita y la calidad del producto es muy bueno. Recomendable!	1
Malisima calidad. Demasiado pequeño y muy mala calidad en los materiales. La he regalado a un niño	0
Execelente. Es la herramienta que esperaba. De gran calidad y fácil manejo. Sólo una pequeña cosa, en el título del anuncio señala que se envia una funda de naylon y de cuero. En mi caso, sólo recibí la de naylon. Ésto no lo valoro negativamente ya que no la necesito ni la quiero.	1
Sabanas barcelona. Delicada de lavar. Por lo demas muy bien. Bonita y al peque le encanto. Llego pronto y bien embalada . Buen articulo	0
No lo he recibido aun. Lo valoro bajo pues no lo he recibido aun y el plazo ha pasado ya, me hace muchisima falta, asi que si por favor me lo pudieran hacer llegar cuanto antes se lo agradeceria.	0
Excelente. Cumple con su cometido. La calidad del material es muy buena. Es fácil de acoplar el teléfono. No molesta en el antebrazo, yo lo llevo en la parte interior y el giro que permite es de una gran utilidad.	1
Se rompio en caida. Se cayo al suelo y se rompio por la parte baja. El agua se derramo. Lastima, no es resistente como las botellas normales	0
Adaptabilidad. Calidad precio estupenda,efectivo,cómodo,transportable ,la almohadilla hace su funcion perfectamente	1
Se me rompió en el primer uso. Cuando fui a acoplar la luz en la bicicleta se partió la pieza de plástico que la soporta. La primera vez, en el primer uso. Al final conseguí hacer un apaño con pegamento, pero no creo que tenga la calidad suficiente. Sin embargo las luces están muy bien	0
Colchón. No es viscoelastico, parece más un colchón que playa	0
no se lo recomiendo a nadie. se sale de sitio. no ouedes apretar bien el boton de abrir la llave. material blando. incordia más que otra cosa. ha durado puesto unas horas.	0
Perfecta. La gorra es preciosa y de muy buena calidad, mi sobrino se va quedar alucinado 😁 Entrega rapidísima la pedí ayer por la tarde y la tengo en casa ya y son las 10:00 de la mañana. Única pega que no viene en una bolsa ni nada	1
Esperaba más. Por las características que prometía en su descripción, fue por lo que la compré y pagué mas que por una luz normal, y la verdad es que ha resultado ser una luz normal. Tiene dos modos; automático que se supone que se ilumina con diferente intensidad si frenas y según la luz del día, y otro manual que es básicamente como funcionan las luces normales. Pues bien, por lo que he experimentado, el modo automático no funciona siempre correctamente, lo que hace que no sea útil utilizarlo y el manual es como se espera. La potencia de luz supongo que es buena para cuando hay poca luminosidad, pero para días de claridad, es muy normalita. La batería dura menos de lo que esperaba. En resumen; la tengo como tercera luz por si me fallan las otras.	0
Plastico puro. Parecia solida y de metal, pero es ligera y de plastico, al menos en sus componentes externos. La mira laser no es para esta pistola por lo que su ensamblaje resulta cuando menos poco preciso, y sin duda poco fiable, no es para las guías de esta pistola. La califico con dos estrellas porque al menos es potente, pero solo la he probado con botellines de GAMO, los que trae son de marca desconocida y de poco peso, por lo que he preferido no usarlos. No la recomiendo a no ser que asumas como es realmente y que no se explica claramente en las características que aparecen en AMAZON.	0
Estupendo complemento. Es totalmente compatible con la charge 3, encaja perfecta y fácilmente. El sistema de imán es muy cómodo y seguro. El tallaje es bastante amplio. Diseño bonito y sencillo. Yo la he estado metiendo en el agua todo el verano y está colo el primer día. Buena compra.	1
MALA IMITACIÓN. Es una imitación, no la compréis, es de mala calidad, además pedí una talla L y me llegó XL después de un mes esperando. Me la probé para no tener que devolverla y todo el follón, de hombro queda estrecha y de cintura parece un vestido. Un desastre.	0
Mala calidad. No tiene costuras, pero lo mismo en cuanto lo lave se va a deshilachar. Es malísimo.	0
Poca cosa. Buena luz pero la goma es penosa el primer día se rompió y a buscar otra	0
Resistente.. Casi igual que la original de marca, pero a un precio mucho mas competitivo.	1
Se le va el color. Me llego hace una semana y ya se le ha ido el color no lo recomiendo	0
Estètica pero bateria insuficiente. Té avisa cuando se acaba la bateria de golpe ,por lo demas buena adquisicion relacion calidad precio.	1
Valira - Termo para liquidos. Devuelto , faltaba la taza	0
Navaja. Cumple con lo anunciado, en la mano un poco pequeña pero no defrauda. Me gusta	1
PROBLEMA DEVOLUCION DINERO. Devolví el producto y según amazon me ingresaron el dia 21 de mayo, pero no ha sido asi. No hay manera de contactar con amazon cuando algo asi sucede...	0
Funcional. Las gafas no son de muy buena calidad. Cuando las limpias por dentro se rallan rápido.	0
Calidad regular. Sólo se me cayó una vez al suelo, desde la altura de una mesa y se partió, no sirve de nada la funda de silicona.	0
Encaja a la perfección. Por fin encuentro un protector que se adapta a mi modelo de Xiaomi. Apenas se nota, me encanta!	1
Cumple pero se empaña. No es la mejor pero cumple	0
Envío retrasado. Pedido el 5 de diciembre con entrega estimada el 4 de enero, que ya me parecía mucho y que no llegando veo que la nueva fecha es el día 9.	0
Cumple su función. Ideal para espectáculo al aire libre, cumple su cometido y protege tanto de la lluvia como del viento. Envio y paquete perfectos.	1
Muy comodo. Muy comodo, buen acolchado. Recomiendo para gente que como yo no puede salir con la bici asiduamente, por trabajo, tiempo, etc... Hay que tener encuenta los isquios tambien para elegir un sillín.	1
no es práctico. Será comodisima pero Ocupa casi lo mismo que mi saco de dormir. No tiene sentido, para eso me llevo la almohada de mi casa. Ni lo he sacado de la funda para probarlo porque si lo tengo que volver a plegarlo entonces sí que ocupará más que mi saco. Devolución.	0
Buena calidad, ligero y robusto. Es ligero y resistente. Todo en aluminio y muy buen acabado.	1
Me quedo con mis gafas viejas. Me compré estas gafas de buceo porque teóricamente eran mejores que las que tenía, pero con estas me pasa una cosa extraña. Cuando tengo la cabeza metida en el agua va todo bien, pero en cuanto la levanto un segundo para mirar por encima de la superficie, la bola tapa la válvula y no se puede respirar. Después de intentarlo de mil maneras este verano he tenido que volver a usar mis gafas viejas.	0
Recomendado!!. El material es excelente! La he utilizada en moto, y con el casco va genial! Filtra muy bien y deja respirar perfectamente!	1
Cómoda, amplia y fácil de llevar. Buen producto. Bolsa amplia y cómoda de llevar.	1
Mal producto peor atención. Venía sin 2 de las 3 pilas, en el manual dice que es regulable la barra y no lo es, la cinta venía mojada, parecía que alguien la había usado y luego devuelto. El trato de atención al cliente pésimo	0
Producto OK pero sin tabla de ejercicios. Pensaba que con el tiempo iban a reponer la tabla de ejercicios que menciona el anuncio, pero el producto se entrega sin ella. Para mí me vale, pero si se quiere por esa tabla, no aparece.	0
Bueno para la playa. Me gusta el producto	1
Contento con la compra.. Trabajo al sol y me ayuda mucho a no pasarlo mal.	1
es cómodo bonito pero poco práctico para el uso que se le va ha dar. La comida no se mantiene caliente las horas que pone en el prospecto,no es fácil abrirlo cuando has metido comida,al limpiarlo se queda el agua en la rosca del cierre.	0
El futuro está aquí. Me ha gustado mucho, hace poco descubrí el mundo de los paraguas invertidos y me quedé bastante impresionado. Este me ha gustado bastante, aunque me gustaría que fuese un poco menos plano, es decir, que cubriese más la cabeza del que lo lleva.	1
buen colchon. el colchon esta muy bien y es muy comodo, he comprado dos y uno de ellos pierde un poco de aire por eso no le pongo las 5 estrellas el que no pierde aire es muy estable y si se tiene suerte lo recomiendo.	1
Muy completo. Muy completo por la cantidad de tamaños que incorpora de espumas	1
Excelente. Todo perfecto. Producto de calidad. Gracias	1
Muy barato y bueno. Ocupa muy poco y es muy resistente y impermeable. Lo utilizo para infinidad de cosas, sobretodo cuando voy de camping, para poner la tienda encima si el suelo está mojado o para sentarme a comer si no encuentro ningún lugar mejor donde sentarme.	1
Entrega. Dice que lo an entregado pero a mí ni me lo an dado ni me an llamado para dicha entrega	0
Buenas gafa para su precio. No tienen mucho espejo, porque se te ven los ojos, pero por lo demás, bien	1
Correa reloj. Calidad precio muy bien	1
Mala sujeción. Ni lo he probado,he intentado instalarlo,pero al ponerlo la sujeción al manillar es mala, malísima,solomente tiene una gomita y es muy inestable,se mueve con facilidad,así que lo he devuelto y me comprare otro	0
Envio muy rápido y producto estupendo. Muy buena relación calidad - precio. Mochila de tejido fuerte y buenas costuras	1
Manual de instrucciones insuficiente.. Las instrucciones son incompletas en relación a los controles en la placa, según la usas va dando diferente información que no se entiende. La máquina de momento bien	0
No es el producto anunciado. No son los perforados, pides una cosa y te envían la que les da la gana.	0
Envió deficiente. Todavía no ha llegado	0
La correa se estropea muy rápido. El reloj está bien, me gustan sus funciones y el gps lo coge mas o menos rápido. El problema es que según vas usando el reloj la correa se acaba rajando y tienes que cambiarla. Teniendo en cuenta lo que valen estos chismes, es una pena que la correa sea tan mala...	0
ADIDAS Botella Agua Cristal. el color es precioso aunque probablemente se ensucie rápido. No me gusta la base. al estar cubierta en parte de neopreno no es estable para dejarla de pie	0
Son fluorescentes. Tienen otra pinta en la foto, demasiado pequeñas, llegaron rápidamente	0
Parece usado... y amazon no responde como antes. El candado parece usado, las letras del logo gastadas y con ralladuras en la zona. El paquete sellado con una simple cinta de embalaje y sin ningún plástico protector. Pero lo que peor sienta es que lo he intentado devolver 2 veces y amazon simplemente no responde, ni email ni nada, la petición de devolución en 2 días desaparece sin comunicación alguna. Compre anteriormente este mismo candado y no había tenido ningún tipo de problema. Amazon... estas cambiando?	0
Un kit ligero y que ocupa poco. Necesitaba una fiambrera para las salidas de acampada de mi hija que pesara poco y ocupara poco espacio y esta tiene todo lo que buscaba. Está pensada para una persona e incluso podria usarse para dos aunque yo la veo justa. La malla en la que viene recogida parece fuerte así que incluso la puedes llevar colgando de la mochila. La he completado con un juego de cubiertos.	1
Gorro calentito.. Gorro calentito y de tamaño normal.Precio muy económico por Amazon.	1
PRACTICO. IDEAL PARA LAS RUTAS EN BICI. PUEDO LLEVAR EL MOVIL CON EL Y NI SE MOJA NI LE ENTRA POLVO. SE PUEDE TOCAR LA PANTALLA A TRAVES DEL PLASTICO SIN NINGUN PROBLEMA. BUENA SUJECION A LA BARRA.	1
Cumple su funcion. En un principio me fue bien pero no puedes hacer absolutamente nada con ella puesta ya que se vuelve incomoda	0
NI FU NI FA. BUSCABA UNA CAMISETA DE ESPAÑA PARA ANIMAR EN EPOCA DE MUNDIAL YA QUE NUNCA HE TENIDO UNA Y LA COMPRA HA SIDO LO QUE BUSCABA. UNA REPLICA A BAJO COSTE, CON LOS DETALLES BIEN HECHOS Y QUE NO FUERA UNA CAMISETA FALSA A LEGUAS. LA USO PARA ENTRENAR Y BASTANTE COMODA	0
No merece la pena. Mejor gastar un poco mas y comprar algo de calidad.Imposible vincularlo al iPhone e incomodo de usar.Devuelto.	0
Demasiado larga para muñecas pequeñas.. Si tienes una muñeca pequeña, olvídate de usarla. Te dará una vuelta y media y será imposible que la puedas usar. Amazon, como siempre, un 10 por la devolución.	0
Tallas muy pequeñas. Las tallas son muy pequeñas,si tu talla es una M mejor que pidas una L,volvere a pedir otra talla y dejare la pequeña para cuando pierda volumen en la barriga jajaja	0
No me gusta.. Apenas lleva 20 días puesta y sin correr viento y ya está deshilachada.	0
Aprieta mucho la goma superior.. Aprieta mucho la goma superior, y después de unas horas, no se aguanta el dolor y la falta de riego sanguíneo.	0
Pulsera de actividad que recomiendo. Pulsera para actividad deportiva buenisima la e comprado para mi novia y la verdad que esta encantada con ella, ya que tiene un diseño fino y elegante y cumple sus funciones de maravilla, te mide los pasos que das al dia, la frecuencia cardiaca, si sales a caminar a correr o con la bicicleta es muy completa. Y encima tiene un facilisimo funcionamiento y una interfaz sencilla y facil de comprender y algo muy importante instrucciones en español. La verdad que es una pulsera muy buena en relacion calidad precio.	1
Pequeño. No me lo pude poner es demasiado pequeño	0
caja de ninfas. Cumple bien su función	0
bonitas. son muy bonitas pero tamaño demasiado grande, al menos para mujer. El material esta bien y aunque no he probado el mechero en el campo sí que consigo sacar la chispa.	0
Muy cómodas de llevar. Práctico para una rcp y dar las ventilaciones,buen tamaño para llevar de llavero...	1
Buena calidad. La compramos para ponerla debajo de una elíptica y queda perfecta. Protege el suelo y amortigua el ruido.	1
Hace su cometido...!!!. Está cumpliendo con su cometido, quizá un poco justito, necesitaba un cargador para mí scooter para personas con movilidad reducida, y no llega a hacer la carga completa, pero aún así muy contenta con ella, pesa muy poco y es muy manejable	1
Buena relación calidad/precio. Buen producto. Fiable. Muy ligero. Bastante intuitivo. Lo he sincronizado con un Iphone 5SE y funciona correctamente.Las funcionalidades son: controlar el número de pasos, distancia recorrida, calorías, tensión, pulsaciones, horas de sueño, aviso de mensajes, etc. La batería dura bastante.	1
Comoda. Calidad y comodidad a la par	1
descripcion incorrecta. dice: "La bomba de pie tiene función de hinchado y deshinchado" y solamente sirve para inflar	0
Mediocre. A pesar de ser una multitool económica y pequeña, ni en parece que valga para el trabajo fino (las tijeras son una birria comparadas con otras de similar tipo; la hoja de navaja también es poco práctica, aunque corte; los alicates son flojos, etc) y tampoco vale para trabajo duro: es endeble en su conjunto. Es posible que resuelva alguna necesidad ocasional, pero no es un accesorio para toda la vida, como ames cualquier producto Victorinox o Leatherman, por ejemplo (que tengo)	0
No convence. El color es totalmente diferente a las imágenes no es como me lo esperaba.Una pena pero no es como esperaba.	0
La tinta de las flores destiñe. La tinta de las flores destiñe	0
Muy útil para motivarte en el gym. Después de casi un mes de uso, haciendo ejercicio 4/5 veces al día, puedo decir que el reloj cumple mis expectativas. Echo de menos poder configurar los días en los que puedo hacer ejercicio para el plan de entrenamiento, ya que calcula siempre para los 7 días de la semana, y personalmente los fines de semana no puedo. Por lo demás, todo perfecto.	1
Problemas con la app. El producto en sí me agrada y cumple mis expectativas, pero la imposibilidad de sincronización de la app con mi smartphone OUKITEL con Android 7 me da motivos suficientes para no valorar positivamente.	0
Peso confuso. Me mencionaron que podías elegir el peso al comprarlas. nunca vi donde se podía elegir el peso. cada pesa dice 1.5kg pero no pesan eso. pesan mucho menos. aguas con el peso que están buscando. fuera de eso, si son cómodas y se ven como en la foto	0
portabicis roto. muy pesado y el seguro de las bicis no funcionaba ninguno	0
Está bastante buena. Lo compré para filtrar el aire en la ciudad al ir en patinete eléctrico al trabajo. Lo uso con gafas y eso hace que tenga que mover la chapitas de ajuste nasal hacia delante , por lo que sale un poco de vapor al respirar y se me empañen las gafas en parado , en movimiento no hay problema. Por lo demás es cómoda , no me da excesivo calor en verano.	1
Bien. Las compré para tubelizar unas ruedas de patin cuando pinchara. Aún no las he probado.	1
se rompe rápido la tapa. El cierre de seguridad dura poco, y hay que tirarla porque no puede rellenarse sin que se salga el agua.	0
Buena relación calidad precio. Es una buena opción para mejorar la estética y conectividad de los cables de altavoz, seguro que hay opciones mejores pero también mucho más caras, pero en realidad con todas optienes los mismos resultados	1
Cargador + protector reloj. El servicio es bueno, pero los protectores de pantalla son un simple film plástico por lo que no me parece un producto de buena calidad	0
Ha llegado antes de lo previsto. Es perfecto y muy comodo, el color tal cual se ve en la foto	1
No vale para exterior. Lo quería para una lona en contacto con agua y se oxida rápidamente	0
Para actividades acuáticas son imprescindibles.. Son baratas pero de buena calidad. Es el segundo par que tengo y no me defraudan. Flotan en el agua lo cual es una ventaja.	1
Cumple al menos. Cumple su función. Punto negativo es que no tiene mango y en su primer uso ya se han desgastado un poco los dientes...	1
Engaño. Engaño, no sirve para nada	0
Cumple su función de sobra.. No pesa nada y es pequeña para llevarla a cualquier lado. Hay que darle bastantes veces a la bomba pero entra más aire de lo que parece, también es verdad que por ahora solo lo he usado en balones y en bici pequeña de niño, pero cumple su función!	1
Todo correcto. Compre dos pares para regalar y las personas estan encantadas con el producto. Despues de un tiempo de uso no tienen signos de desgaste. Las recomiendo, sobre todo por la posibilidad de añadir o quitar el peso a conveniencia.	1
Buena relación precio-calidad. Pocos días en uso, por ahora funciona correctamente y sin duda lo encontré a mejor precio que en otras tiendas online.	1
Perfectos. Cumplen su función y son muy cómodos.	1
buenos. son muy pequeños para manos muy grandes pero para los mas normales son perfectos de buena calidad y a muy buen precio	0
Correas. Era lo que había pedido	0
Barata y estupenda. Perfecto recambio para mi pulsera de actividad	0
Dilatador. Respiras mejor pero es un poco incómoda	1
Josu. Despues de mas de un mes el pedido sigue sin llegar. No se la calidad del producto, servicio de entrega pesimo	0
Regular el producto. No me gusta porque no tiene sujeccion en el suelo	0
Me ha funcionado 10 meses, 5 estrellas para Amazon. Me ha durado 10 meses. La parte de inflado para boquilla schrader o gordo se ha estropeado o taponado y no puedo usarlo. Amazon me admite la devolución, para Amazon 5 estrellas. Producto 2 estrellas.	0
Mala calidad. En un par de usos la tapa se ha roto, no es dinero pero no merece, el dibujo es diferente a la foto (cosa que no importa). Las 2 estreyas son por el precio.	0
Un buen regalo, útil o no útil es otra cuestión. La compré para regalo y funcionó!! La persona está muy contenta. Es algo que quizás nunca te comprarías pero si es un regalo...lo aceptas con ilusión	0
Buena calidad pero diseño ajustado al cuerpo. Tiene calidad, eso es innegable, pero en mi caso (1,80 y 80 kilos) y siendo la talla L la que uso siempre, cuesta trabajo meter los brazos porque las mangas son bastante estrechas, y no es que necesite una talla más, porque una vez puesto ajusta bien e incluso me vendría mejor que las mangas fueran uno o dos centímetros más cortas. Su diseño es para que se ajuste al cuerpo, como suele gustar a los más jóvenes. Por ese motivo lo devolví.	0
Bastante bien. Por el precio que tiene está bastante bien, quizás podría ajustar un poco mejor, queda algo floja pero en general bien.	1
Gran cinturon de seguridad. Lo uso varias veces al día, confío en mi vida todo el tiempo. No dudaría en comprar otro, ni debería usted.	1
Bolso. Me ha gustado mucho.	0
Cuidado muy luminosa. No es de mala calidad. Sin embargo debido al color y materiales deja pasar toda la luz. Para festivales o excursiones donde se quiera dormir hasta tarde es inviable.	0
Perfecto para ir de camping. Por el momento va perfecto. Me he llevado una sorpresa por lo sencillo q es. Todo metal y en la rosca y circunferencia de plástico o similar para q no se escape el líquido. Aguanta muy bien la temperatura.	1
La mejor compra del año. Creo que existen pocos productos que el precio calidad sea tan ventajoso para el comprador, es perfecto de diseño, de material y de acabados.	1
Precio. Funciona bien, haciendo algunos apaños se consigue una muy buena potencia de disparo, lastima que sea todo plastico, da la sensacion que a la minima caida se rompe!. Por lo demas muy bien para el precio que tiene!.	0
Bolsa estanca. Bolsa estanca. Cumple su función. Se deshilacha el cierre aunque sigue cumpliendo su funcion.	1
Precio alto para la calidad del producto. Precio caro para la calidad del producto	0
Muy bien. La usó en un patinete en verano, Y muy bien No de donde la guardamos, no la encontramos jjjjjjj	1
No lo volveria a comprar. Pro: Muchos accesorios y de diferentes tamaños. Contra: El material no es bueno. El velcro se podria mejorar, se ve que con el tiempo dejara de cerrarse con velcro. Las costuras saltan	0
Ok. Aún que parezca lo clásico es la definición perfecta. Son calidad precio perfectas. Tienen más pastilla que las que había puesto siempre de tienda. Encajan sin problema, y su tacto y frenada más que buena . Las he utilizado en 5 salidas con buenos desniveles y ok.	1
Evita el plástico usando esté tipo de botellas. Conserva el agua fría durante 8 horas	1
Buena relación calidad precio.. Cumple su función para coche y camping, con el coche en marcha enfría muy bien y rápido, en camping la utilizo con bateria auxiliar y placa solar.	1
Goma estropeada con poco uso. Parecía un buen pedido pero en 4 usos que le he dado la goma ya se ha aflojado. Esperaba algo mejot.	0
Son pequeños. La mayoría son muy pequeños yo diría para niños...uno de ellos vino roto..los 3 que hay más grandes kedan bien t son bonitos. .	0
Vale la pena. La verdad, es que ha salido buena compra. El tejido es fuerte y el impreso del dibujo es de buena calidad.	1
Lo barato sale caro. Compré 5 unidades. De las 5 a los pocos días 2 de ellas nos encendían. Las demás o no les funcionan los sensores o no sincronizan.	0
Calidad y incómodo. Mala calidad correas y ajuste a la cabeza incómodo pero es económico	0
Buena Base. Buena base, con mucha ventilacion, ya no se me calienta el pc, no es de plastico flojo, al contrario es robusta, la parte de fuera es mas elevada y se ventila mejor, la recomiendo.	1
Buena compra. Cumple muy bien. Poco sabor a plástico. La única pega que le puedo poner es que hay que morder bastante fuerte la boquilla para que salga el agua	1
Buff. Es muy oscuro, creia que seria mas llamativo pero esta muy bien	1
Pulsera defectuosa. A los 6 meses de uso ya se le ha desprendido el marco y no se puede reparar. La he devuelto sin problemas.	0
Muy cómoda, pero la durabilidad es lamentable.. Esto no es culpa de Amazon, pero la durabilidad de esta cinta es muy muy limitada. Cambié la cinta porque a los 3 meses de uso, perdía mucha precisión. De repente marcaba 220 pulsaciones, bajaba de nuevo a 160, volvía a subir a 220 y se quedaba ahí... Imposible fiarse de lo que marcaba. Buscando por internet por lo visto es algo más o menos común. Compro esta nueva y a los 3 o 4 meses otra vez igual. Para lavarla seguí en todo momento las instrucciones del fabricante y se deteriora en ese tiempo en mi caso. Amazon no tiene culpa, es el producto que o bien a mí me han tocado los dos defectuosos o tiene un problema de diseño grave. Por otro lado decir que es mucho más cómoda que otras de la competencia, si me durase 2 años, sería la cinta perfecta.	0
Estupendo. Comodo. Fenomal el poder hinchar con diferente densidad. Tan solo que sin sabana da mucho calor.	1
Calientan pero no tanto. Están bien pero no son calientes en uso profesional. Quizás para uso normal sean lo suficiente.	0
Agujeros mal colocados. Por el tamaño está bien pero los agujeros no corresponde a donde están están mal echos los que trae tapa la cámara intentare hacer algún invento para abrir los agujeros más grandes	0
Massimo. Vendedor poco comunicativo, llevo un mes esperando el producto y no me da una solucion. Al día de hoy no sé si recibiste mi producto y cuando.	0
aceptable. Es una mochila que en relación calidad precio son aceptables, aunque por un poco más de dinero, merece la pena algo de más calidad	0
No es tan cómodo como lo pintan.. El sillín no es para nada cómodo, sinceramente. Cuando ves las fotos, parece muy ergonómico, pero en casa lo hemos probado 3 personas y hace daño en algunos puntos. Y como tengas hemorroides, amigo.. .olvidate. No entiendo las demás opiniones de otros compradores, sinceramente.	0
No las recomiendo. No recomiendo usarlas... mejor irse a un especialista... igual consigues una lesion...las intente usar durante unos dias y eran insoportables	0
Bueno bonito y barata. Por el precio es suficiente de calidad	0
Buen calidad para un precio bajo. Buena calidad para un precio muy bajo salvo algunos detalles esta muy bien	1
Perfecto. Perfecto para afilar sin grandes conocimientos. Muy buenos resultados incluso en hojas grandes. El único problema es que para hojas grandes la sujección de la pinza no es muy buena	1
La pantalla se enciende continuamente. El reloj está bien a primera vista, pero la pantalla se enciende continuamente dia y noche hasta 4 veces por minuto incluso cuando no lo llevo puesto, es muy molesto ya que por la noche cuando se enciende ilumina toda la habitación. A parte que eso hace que la batería dure menos. Y cuando vibra lo hace muy fuerte, se enteran todas las personas de tu entorno. No se si es normal o ha salido defectuoso.	0
Buena opcion. Los recomiendo, los compre para mi padre y les va bien Queria algo sencillo y comodo y estos fueron una buena opcion	1
Producto muy bueno y durable. Satisfecho con la compra. Recomiendo la compra.. Recibido en tan solo dos Días. Muy buena luz y autonomía. Contento con la compra lo recomiendo. Tal y como lo publican.	1
